record_id,headword_raw_2007,headword_unicode_compat,surface_2013_reconciled,primary_surface_2013_reconciled,variants_2013_reconciled_json,record_type,parent_headword_2013_reconciled,grammatical_label_raw,tone_annotation_raw,gloss_es,entry_line_raw_2007,continuation_raw_2007,printed_page,pdf_page_2007,column,source_section,source_id,source_edition_extracted,target_edition,reconciliation_status,dialect_scope,extraction_status
PICKETT-ZE-0540,gueta biguii,gueta biguii,gueta biguii,gueta biguii,"[""gueta biguii""]",SUBENTRY,,,,totopo,gueta biguii [b-b.a] totopo,,14,28,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0541,gueta bi’ngui’,gueta bi’ngui’,gueta biꞌnguiꞌ,gueta biꞌnguiꞌ,"[""gueta biꞌnguiꞌ""]",SUBENTRY,,,,memela de camarón o de pescado,gueta bi’ngui’ [b-al.b] memela de,camarón o de pescado,14,28,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0542,gueta dxaa,gueta dxaa,gueta dxaa,gueta dxaa,"[""gueta dxaa""]",SUBENTRY,,,,tortilla blandita,gueta dxaa [b-a] tortilla blandita,,14,28,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0543,gueta guu,gueta guu,gueta guu,gueta guu,"[""gueta guu""]",SUBENTRY,,,,tamal,gueta guu [b-a] tamal,,14,28,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0544,gueta huana,gueta huana,gueta huana,gueta huana,"[""gueta huana""]",SUBENTRY,,,,totopo,gueta huana totopo,,14,28,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0545,gueta zee,gueta zee,gueta zee,gueta zee,"[""gueta zee""]",SUBENTRY,,,,tamal de elote,gueta zee tamal de elote,,14,28,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0546,gueta zuquii,gueta zuquii,gueta zuquii,gueta zuquii,"[""gueta zuquii""]",SUBENTRY,,,,tortilla hecha en el horno,gueta zuquii [b-b.a] tortilla hecha en el,horno,14,28,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0547,guete’,guete’,gueteꞌ,gueteꞌ,"[""gueteꞌ""]",ENTRY,,,[b.al],"hondo, profundo, bajo; sur (punto cardinal)","guete’ [b.al] hondo, profundo, bajo; sur",(punto cardinal),14,28,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0548,gue’tu’,gue’tu’,gueꞌtuꞌ,gueꞌtuꞌ,"[""gueꞌtuꞌ""]",ENTRY,,,,"muerto, cadáver, finado","gue’tu’ muerto, cadáver, finado",,14,28,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0549,gueu’,gueu’,gueuꞌ,gueuꞌ,"[""gueuꞌ""]",ENTRY,,,[a],coyote,gueu’ [a] coyote,,14,28,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0550,gueza,gueza,gueza,gueza,"[""gueza""]",ENTRY,,,,"cigarro, tabaco","gueza cigarro, tabaco",,14,28,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0551,gueeze’,gueeze’,gueezeꞌ,gueezeꞌ,"[""gueezeꞌ""]",ENTRY,,,,pinol,gueeze’ pinol,,14,28,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0552,gu’ga’,gu’ga’,guꞌgaꞌ,guꞌgaꞌ,"[""guꞌgaꞌ""]",ENTRY,,,,atorado,gu’ga’ atorado,,14,28,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0553,"guugu, gugu huiini’","guugu, gugu huiini’","guugu, gugu huiiniꞌ",guugu,"[""guugu"", ""gugu huiiniꞌ""]",ENTRY,,,[a]; [a.al-al.b],tórtola,"guugu [a], gugu huiini’ [a.al-al.b] tórtola",,14,28,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0554,gu’gui’,gu’gui’,guꞌguiꞌ,guꞌguiꞌ,"[""guꞌguiꞌ""]",ENTRY,,,,cocido,gu’gui’ cocido,,14,28,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0555,gui,gui,gui,gui,"[""gui""]",ENTRY,,,,"lumbre, fuego","gui lumbre, fuego",,14,28,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0556,gui’,gui’,guiꞌ,guiꞌ,"[""guiꞌ""]",ENTRY,,,,"caca, mierda, excremento","gui’ caca, mierda, excremento",,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0557,guia,guia,guia,guia,"[""guia""]",ENTRY,,,,una enfermedad de los niños,guia una enfermedad de los niños,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0558,guia’,guia’,guiaꞌ,guiaꞌ,"[""guiaꞌ""]",ENTRY,,,[a],arriba; norte (punto cardinal),guia’ [a] arriba; norte (punto cardinal),,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0559,guia’ti’,guia’ti’,guiaꞌtiꞌ,guiaꞌtiꞌ,"[""guiaꞌtiꞌ""]",ENTRY,,,,ixtaltepecano,guia’ti’ [al.b] ixtaltepecano,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0560,Guiaati’,Guiaati’,Guiaatiꞌ,Guiaatiꞌ,"[""Guiaatiꞌ""]",ENTRY,,,,Ixtaltepec,Guiaati’ Ixtaltepec,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0561,"guibá’, ibá’","guibá’, ibá’","guibáꞌ, ibáꞌ",guibáꞌ,"[""guibáꞌ"", ""ibáꞌ""]",ENTRY,,,,cielo,"guibá’, ibá’ cielo",,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0562,guiiba’,guiiba’,guiibaꞌ,guiibaꞌ,"[""guiibaꞌ""]",ENTRY,,,,"fierro, hierro, metal, arma","guiiba’ fierro, hierro, metal, arma",,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0563,guibayaa,guibayaa,guibayaa,guibayaa,"[""guibayaa""]",SUBENTRY,guiibaꞌ,,,cobre,guibayaa cobre,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0564,guibi,guibi,guibi,guibi,"[""guibi""]",ENTRY,,,,pellejo,guibi pellejo,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0565,guibi’,guibi’,guibiꞌ,guibiꞌ,"[""guibiꞌ""]",ENTRY,,,[b.al],"avaro, persona mezquina","guibi’ [b.al] avaro, persona mezquina",,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0566,guicha,guicha,guicha,guicha,"[""guicha""]",ENTRY,,,,pelo,guicha pelo,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0567,guicha ique,guicha ique,guicha ique,guicha ique,"[""guicha ique""]",SUBENTRY,guicha,,,"cabello, pelo","guicha ique cabello, pelo",,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0568,guicha laga,guicha laga,guicha laga,guicha laga,"[""guicha laga""]",SUBENTRY,guicha,,,pestaña,guicha laga pestaña,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0569,guicha lú,guicha lú,guicha lú,guicha lú,"[""guicha lú""]",SUBENTRY,guicha,,,ceja,guicha lú ceja,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0570,guicha ruaa,guicha ruaa,guicha ruaa,guicha ruaa,"[""guicha ruaa""]",SUBENTRY,guicha,,,bigote,guicha ruaa bigote,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0571,guicha toope,guicha toope,guicha toope,guicha toope,"[""guicha toope""]",SUBENTRY,guicha,,,cana,guicha toope [b-b.a] cana,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0572,guicha xhigui,guicha xhigui,guicha xhigui,guicha xhigui,"[""guicha xhigui""]",SUBENTRY,guicha,,,barba,guicha xhigui barba,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0573,guiiche,guiiche,guiiche,guiiche,"[""guiiche""]",ENTRY,,,[b.a],metate,guiiche [b.a] metate,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0574,guichi,guichi,guichi,guichi,"[""guichi""]",ENTRY,,,[b.a],espina,guichi [b.a] espina,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0575,guichi biaagueta,guichi biaagueta,guichi biaagueta,guichi biaagueta,"[""guichi biaagueta""]",SUBENTRY,guichi,,,nopal,guichi biaagueta [b-a.al.b] nopal,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0576,guichi bidorre,guichi bidorre,guichi bidorre,guichi bidorre,"[""guichi bidorre""]",SUBENTRY,guichi,,,cuernecillo,guichi bidorre [b-al.a.a] cuernecillo,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0577,guichi biruba’,guichi biruba’,guichi birubaꞌ,guichi birubaꞌ,"[""guichi birubaꞌ""]",SUBENTRY,guichi,,,abrojo,guichi biruba’ [b-al] abrojo,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0578,guichi bizaari’,guichi bizaari’,guichi bizaariꞌ,guichi bizaariꞌ,"[""guichi bizaariꞌ""]",SUBENTRY,guichi,,,frijolillo (árbol),guichi bizaari’ [b-al.b.b] frijolillo,(árbol),14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0579,gui’chi’,gui’chi’,guiꞌchiꞌ,guiꞌchiꞌ,"[""guiꞌchiꞌ""]",ENTRY,,,,papel,gui’chi’ papel,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0580,gui’chi’,gui’chi’,guiꞌchiꞌ,guiꞌchiꞌ,"[""guiꞌchiꞌ""]",ENTRY,,,[al.b],"apretado, oprimido","gui’chi’ [al.b] apretado, oprimido",,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0581,guichu,guichu,guichu,guichu,"[""guichu""]",ENTRY,,,,jilote,guichu jilote,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0582,guidapa,guidapa,guidapa,guidapa,"[""guidapa""]",ENTRY,,,[b.al.b],cuarto,guidapa [b.al.b] cuarto,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0583,guidapa’,guidapa’,guidapaꞌ,guidapaꞌ,"[""guidapaꞌ""]",ENTRY,,,[b.b.al],cuatro,guidapa’ [b.b.al] cuatro,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0584,guidi,guidi,guidi,guidi,"[""guidi""]",ENTRY,,,,"cuero, piel","guidi cuero, piel",,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0585,guidi bandá’,guidi bandá’,guidi bandáꞌ,guidi bandáꞌ,"[""guidi bandáꞌ""]",SUBENTRY,guidi,,,sombrero (arc.),guidi bandá’ [b-b.a] sombrero (arc.),,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0586,guidi bo’co’,guidi bo’co’,guidi boꞌcoꞌ,guidi boꞌcoꞌ,"[""guidi boꞌcoꞌ""]",SUBENTRY,guidi,,,zapato (arc.),guidi bo’co’ zapato (arc.),,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0587,guidi gui,guidi gui,guidi gui,guidi gui,"[""guidi gui""]",ENTRY,,,,jiote,guidi gui jiote,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0588,guidi ladi,guidi ladi,guidi ladi,guidi ladi,"[""guidi ladi""]",SUBENTRY,guidi gui,,,"cáscara; cutis, piel","guidi ladi cáscara; cutis, piel",,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0589,guidi ladi yaga,guidi ladi yaga,guidi ladi yaga,guidi ladi yaga,"[""guidi ladi yaga""]",SUBENTRY,guidi gui,,,corteza,guidi ladi yaga corteza,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0590,guidi ribeela,guidi ribeela,guidi ribeela,guidi ribeela,"[""guidi ribeela""]",ENTRY,,,,murciélago,guidi ribeela [b-al.a.a] murciélago,,14,28,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
